"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrezid"
"1553581_s_at",8.98868284487695,0.0576273969667266,0.220344555999521,0.261533109839355,0.79368141978716,0.999989141093357,"1553581_s_at",NA
"1553588_at",15.0042761006264,-0.0700620222634652,3.0035836896488,-0.0233261428689065,0.981390118390949,0.999989141093357,"1553588_at",NA
"1553589_a_at",9.81532300105089,-0.0251537610917403,0.204950483393877,-0.122730918586805,0.902320179455897,0.999989141093357,"1553589_a_at",NA
"1553613_s_at",8.62380651080773,0.0995284528978086,0.275391295323213,0.361407403167907,0.717794914554254,0.999989141093357,"1553613_s_at",NA
"1553678_a_at",11.1583233097856,0.148482304843246,1.1239380906213,0.132108971198908,0.894898100119048,0.999989141093357,"1553678_a_at",NA
"1553703_at",9.63977148692995,-0.0672651068323808,0.216100528689733,-0.31126766436077,0.755597147205548,0.999989141093357,"1553703_at",NA
"1553715_s_at",9.4664760710301,-0.140363391527544,0.243129426875104,-0.57731963313371,0.563723553263536,0.999989141093357,"1553715_s_at",NA
"1553728_at",9.5142945672077,-0.187840730154107,0.253359111454544,-0.74140112457652,0.458450262834836,0.999989141093357,"1553728_at",NA
"1553803_at",8.92007360414336,-0.156033678041216,0.218737104964788,-0.713338864324521,0.4756360937903,0.999989141093357,"1553803_at",NA
"1553906_s_at",10.2718111823037,-0.037249208108441,0.20012818344046,-0.186126748707151,0.852345365981765,0.999989141093357,"1553906_s_at",NA
"1553959_a_at",9.09472169437123,-0.0784558839239616,0.213312773492341,-0.367797402094059,0.713024306285038,0.999989141093357,"1553959_a_at",NA
"1553962_s_at",8.67122313848873,0.0773952230303,0.257032236682906,0.301110958022672,0.763329885289835,0.999989141093357,"1553962_s_at",NA
"1553970_s_at",12.1624375262723,-0.590880603925908,3.00430091787307,-0.196678235662302,0.844079342845961,0.999989141093357,"1553970_s_at",NA
"1553971_a_at",8.42324588746283,-0.193082406441296,0.420257894790624,-0.459437904283729,0.645919734034645,0.999989141093357,"1553971_a_at",NA
"1553972_a_at",9.22380325681078,-0.445591755932038,0.205312023258336,-2.17031496188301,0.0299829939362405,0.999989141093357,"1553972_a_at",NA
"1553979_at",9.12418338750345,0.0585665486815985,0.214819361748015,0.272631611066314,0.785136409998766,0.999989141093357,"1553979_at",NA
"1553984_s_at",8.66973848971795,0.0773246903646649,0.256765746158941,0.301148776740649,0.763301047888173,0.999989141093357,"1553984_s_at",NA
"1553986_at",8.27784182420339,-0.131886031767695,0.30999697422172,-0.425442964721861,0.670513791065552,0.999989141093357,"1553986_at",NA
"1553993_s_at",9.26817348159015,-0.0028392971712252,0.211385337158796,-0.013431854874079,0.989283252617169,0.999989141093357,"1553993_s_at",NA
"1553997_a_at",8.72325156570257,-0.0432112430553034,0.241430573265004,-0.178979996074784,0.857953408881653,0.999989141093357,"1553997_a_at",NA
"1554003_at",8.96575074316615,-0.175418137040685,0.216646567386887,-0.80969728325962,0.418114179824192,0.999989141093357,"1554003_at",NA
"1554007_at",8.68567447092138,-0.087093706206168,0.25003128939061,-0.348331228537187,0.727591443642739,0.999989141093357,"1554007_at",NA
"1554078_s_at",9.77259789034715,-0.064678407847235,0.204643503604786,-0.316054048664765,0.751961484146296,0.999989141093357,"1554078_s_at",NA
"1554149_at",8.85136333790428,0.122698703164965,0.228203609590878,0.537672052536499,0.590803476876896,0.999989141093357,"1554149_at",NA
"1554167_a_at",9.27370960010156,-0.0643938075011981,0.210109263275723,-0.306477717818158,0.759240942727066,0.999989141093357,"1554167_a_at",NA
"1554168_a_at",8.78717547624697,0.352114163275895,0.240163678467314,1.46614244719697,0.142609483856915,0.999989141093357,"1554168_a_at",NA
"1554195_a_at",7.56299660047821,0.308061687870522,0.249190133046982,1.23625154858134,0.216365074896476,0.999989141093357,"1554195_a_at",NA
"1554242_a_at",5.95402371245804,-0.699730064312292,0.334714322358528,-2.09052919929365,0.0365702882532573,0.999989141093357,"1554242_a_at",NA
"1554344_s_at",10.3562204263835,-0.402769728562826,0.194110090651744,-2.07495513092847,0.03799069342532,0.999989141093357,"1554344_s_at",NA
"1554423_a_at",9.67567469455593,0.00238570660775839,0.209480275955395,0.0113886932642116,0.990913333904158,0.999989141093357,"1554423_a_at",NA
